COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,COMPENSATION_AMOUNT,CLIENT_ID,CREATED_DATE
95820,2018-01-01,2018-03-31,51002,500,13529,2018-04-19
95821,2018-01-01,2018-03-31,52570,3000,21152,2018-04-19
95822,2018-01-01,2018-03-31,52570,2000,21156,2018-04-19
95823,2018-01-01,2018-03-31,52570,5000,24472,2018-04-19
95824,2018-01-01,2018-03-31,52570,3000,24474,2018-04-19
95825,2018-01-01,2018-03-31,52570,2000,26782,2018-04-19
95826,2018-01-01,2018-03-31,52570,5000,28042,2018-04-19
95827,2018-01-01,2018-03-31,52570,3000,34944,2018-04-19
95828,2018-01-01,2018-03-31,52570,3000,34982,2018-04-19
95829,2018-01-01,2018-03-31,52570,2000,42789,2018-04-19
95830,2018-01-01,2018-03-31,51002,500,41923,2018-04-19
95832,2018-01-01,2018-03-31,50996,5000,41319,2018-04-19
95833,2018-01-01,2018-03-31,50996,5000,34910,2018-04-19
95834,2018-01-01,2018-03-31,50996,5000,33161,2018-04-19
95835,2018-01-01,2018-03-31,50996,2000,34906,2018-04-19
95836,2018-01-01,2018-03-31,50996,2500,12470,2018-04-19
95837,2018-01-01,2018-03-31,50996,7500,41917,2018-04-19
95838,2018-01-01,2018-03-31,50996,15000,41920,2018-04-19
95839,2018-01-01,2018-03-31,50996,2500,41268,2018-04-19
95840,2018-01-01,2018-03-31,50996,3000,24477,2018-04-19
95841,2018-01-01,2018-03-31,50496,1066,41777,2018-04-19
95842,2018-01-01,2018-03-31,50759,501,41641,2018-04-19
95843,2018-01-01,2018-03-31,50764,198,11751,2018-04-19
95845,2018-01-01,2018-03-31,50251,462,26201,2018-04-19
95846,2018-01-01,2018-03-31,50894,500,39783,2018-04-19
95847,2018-01-01,2018-03-31,50866,500,39783,2018-04-19
95848,2018-01-01,2018-03-31,52577,5000,41319,2018-04-19
95849,2018-01-01,2018-03-31,52577,7500,41917,2018-04-19
95850,2018-01-01,2018-03-31,52577,2000,34906,2018-04-19
95851,2018-01-01,2018-03-31,52577,3000,24477,2018-04-19
95852,2018-01-01,2018-03-31,52577,2500,12470,2018-04-19
95853,2018-01-01,2018-03-31,52577,2500,41268,2018-04-19
95854,2018-01-01,2018-03-31,52577,5000,34910,2018-04-19
95855,2018-01-01,2018-03-31,52577,5000,33161,2018-04-19
95857,2018-01-01,2018-03-31,50590,3098,25662,2018-04-19
95858,2018-01-01,2018-03-31,50561,25389,11958,2018-04-19
95859,2018-01-01,2018-03-31,50648,1360,39381,2018-04-19
95860,2018-01-01,2018-03-31,52573,5700,22961,2018-04-19
95861,2018-01-01,2018-03-31,52573,4500,41183,2018-04-19
95862,2018-01-01,2018-03-31,52573,2625,39381,2018-04-19
95863,2018-01-01,2018-03-31,52573,4125,41803,2018-04-19
95864,2018-01-01,2018-03-31,51545,4000,41524,2018-04-19
95865,2018-01-01,2018-03-31,51545,3000,16918,2018-04-19
95866,2018-01-01,2018-03-31,51545,2500,11592,2018-04-19
95867,2018-01-01,2018-03-31,51545,1250,16344,2018-04-19
95868,2018-01-01,2018-03-31,51545,2500,34663,2018-04-19
95869,2018-01-01,2018-03-31,51545,1000,11588,2018-04-19
95871,2018-01-01,2018-03-31,51545,2500,16938,2018-04-19
95872,2018-01-01,2018-03-31,51545,2500,30581,2018-04-19
95873,2018-01-01,2018-03-31,51545,4000,34739,2018-04-19
95874,2018-01-01,2018-03-31,51545,3000,32821,2018-04-19
95875,2018-01-01,2018-03-31,51545,2500,28641,2018-04-19
95876,2018-01-01,2018-03-31,51545,750,36182,2018-04-19
95877,2018-01-01,2018-03-31,51545,4000,16926,2018-04-19
95878,2018-01-01,2018-03-31,51545,5000,35121,2018-04-19
95879,2018-01-01,2018-03-31,51545,3000,16911,2018-04-19
95880,2018-01-01,2018-03-31,51545,2500,11598,2018-04-19
95881,2018-01-01,2018-03-31,51545,3000,33642,2018-04-19
95882,2018-01-01,2018-03-31,51545,2500,11959,2018-04-19
95883,2018-01-01,2018-03-31,51545,1000,16832,2018-04-19
95897,2018-01-01,2018-03-31,52571,225,42792,2018-04-19
95906,2018-01-01,2018-03-31,50572,10625,28701,2018-04-19
95913,2018-01-01,2018-03-31,51947,95,41021,2018-04-19
95914,2018-01-01,2018-03-31,50156,175,41021,2018-04-19
95915,2018-01-01,2018-03-31,50889,192,34880,2018-04-19
95918,2017-07-01,2017-09-30,52581,2500,34747,2018-04-19
95920,2017-10-01,2017-12-31,52581,1500,41811,2018-04-19
95921,2018-01-01,2018-03-31,50700,3000,41811,2018-04-19
95927,2018-01-01,2018-03-31,50407,15000,12547,2018-04-20
95934,2018-01-01,2018-03-31,52580,396,42785,2018-04-20
95936,2018-01-01,2018-03-31,52580,288,24612,2018-04-20
95938,2018-01-01,2018-03-31,50861,20000,25041,2018-04-20
95939,2018-01-01,2018-03-31,52580,297,38821,2018-04-20
95941,2018-01-01,2018-03-31,52580,248,42783,2018-04-20
95943,2018-01-01,2018-03-31,52575,1180,13932,2018-04-20
95944,2018-01-01,2018-03-31,52575,900,41092,2018-04-20
95945,2018-01-01,2018-03-31,52575,975,42794,2018-04-20
95946,2018-01-01,2018-03-31,50912,453,41161,2018-04-20
95952,2018-01-01,2018-03-31,52580,3366,13078,2018-04-20
95954,2018-01-01,2018-03-31,52580,990,42784,2018-04-20
95955,2018-01-01,2018-03-31,52580,1188,26021,2018-04-20
95956,2018-01-01,2018-03-31,51112,1000,28743,2018-04-20
95957,2018-01-01,2018-03-31,51112,500,12638,2018-04-20
95958,2018-01-01,2018-03-31,51112,1000,15621,2018-04-20
95959,2018-01-01,2018-03-31,50886,91,33642,2018-04-20
95961,2018-01-01,2018-03-31,51921,7500,13104,2018-04-20
95962,2018-01-01,2018-03-31,51112,500,20076,2018-04-20
95964,2018-01-01,2018-03-31,52585,3000,20108,2018-04-20
95965,2018-01-01,2018-03-31,52585,1000,20988,2018-04-20
95967,2018-01-01,2018-03-31,52585,500,22523,2018-04-20
95969,2018-01-01,2018-03-31,52585,1000,34303,2018-04-20
95970,2018-01-01,2018-03-31,52585,1000,37103,2018-04-20
95971,2018-01-01,2018-03-31,52585,500,41099,2018-04-20
95972,2018-01-01,2018-03-31,52585,500,41594,2018-04-20
95973,2018-01-01,2018-03-31,52585,2000,41596,2018-04-20
95974,2018-01-01,2018-03-31,52585,1000,41927,2018-04-20
95975,2018-01-01,2018-03-31,52585,200,41928,2018-04-20
95976,2018-01-01,2018-03-31,52585,1000,41929,2018-04-20
95980,2018-01-01,2018-03-31,52580,1302,41264,2018-04-20
95981,2018-01-01,2018-03-31,50878,2000,36661,2018-04-20
95982,2018-01-01,2018-03-31,51012,2000,36661,2018-04-20
95983,2018-01-01,2018-03-31,50878,2000,36662,2018-04-20
95984,2018-01-01,2018-03-31,52580,149,25603,2018-04-20
95985,2018-01-01,2018-03-31,51012,2000,36662,2018-04-20
95986,2018-01-01,2018-03-31,52580,197,12894,2018-04-20
95988,2018-01-01,2018-03-31,52588,3000,20108,2018-04-20
95989,2018-01-01,2018-03-31,52588,1000,20988,2018-04-20
95991,2018-01-01,2018-03-31,52588,500,22523,2018-04-20
95993,2018-01-01,2018-03-31,52588,1000,34303,2018-04-20
95994,2018-01-01,2018-03-31,52588,1000,37103,2018-04-20
95995,2018-01-01,2018-03-31,52588,500,41099,2018-04-20
95996,2018-01-01,2018-03-31,52588,500,41594,2018-04-20
95997,2018-01-01,2018-03-31,52588,2000,41596,2018-04-20
95998,2018-01-01,2018-03-31,52588,1000,41927,2018-04-20
95999,2018-01-01,2018-03-31,52588,200,41928,2018-04-20
96000,2018-01-01,2018-03-31,52588,1000,41929,2018-04-20
96002,2018-01-01,2018-03-31,50878,40500,28763,2018-04-20
96004,2018-01-01,2018-03-31,51012,40500,28763,2018-04-20
96006,2018-01-01,2018-03-31,50878,21000,41869,2018-04-20
96007,2018-01-01,2018-03-31,51012,21000,41869,2018-04-20
96008,2018-01-01,2018-03-31,52588,500,32063,2018-04-20
96009,2018-01-01,2018-03-31,51012,18000,39941,2018-04-20
96010,2018-01-01,2018-03-31,50878,18000,39941,2018-04-20
96011,2018-01-01,2018-03-31,51012,18000,34863,2018-04-20
96012,2018-01-01,2018-03-31,50878,18000,34864,2018-04-20
96013,2018-01-01,2018-03-31,50878,15000,24941,2018-04-20
96014,2018-01-01,2018-03-31,51012,15000,24941,2018-04-20
96015,2018-01-01,2018-03-31,50878,22500,36641,2018-04-20
96016,2018-01-01,2018-03-31,51012,22500,36642,2018-04-20
96018,2018-01-01,2018-03-31,50878,30000,12784,2018-04-20
96019,2018-01-01,2018-03-31,50878,30000,18801,2018-04-20
96020,2018-01-01,2018-03-31,51012,30000,12784,2018-04-20
96021,2018-01-01,2018-03-31,51012,30000,18801,2018-04-20
96023,2018-01-01,2018-03-31,51012,10000,11650,2018-04-20
96024,2018-01-01,2018-03-31,50878,10000,13170,2018-04-20
96025,2018-01-01,2018-03-31,51012,19500,22961,2018-04-20
96027,2018-01-01,2018-03-31,51012,15000,12780,2018-04-20
96032,2018-01-01,2018-03-31,50927,2000,22941,2018-04-20
96034,2018-01-01,2018-03-31,50927,2500,19901,2018-04-20
96035,2017-10-01,2017-12-31,49867,45000,36541,2018-04-20
96036,2018-01-01,2018-03-31,52574,100,16889,2018-04-20
96037,2017-10-01,2017-12-31,49867,15000,28587,2018-04-20
96038,2018-01-01,2018-03-31,52574,1500,22961,2018-04-20
96039,2017-10-01,2017-12-31,49867,18000,15383,2018-04-20
96040,2018-01-01,2018-03-31,52574,1530,41183,2018-04-20
96041,2018-01-01,2018-03-31,52574,443,13932,2018-04-20
96042,2017-10-01,2017-12-31,49867,6000,12441,2018-04-20
96043,2018-01-01,2018-03-31,51012,18000,13547,2018-04-20
96044,2018-01-01,2018-03-31,51012,1000,28321,2018-04-20
96046,2018-01-01,2018-03-31,51012,22500,33081,2018-04-20
96048,2018-01-01,2018-03-31,50878,19500,26103,2018-04-20
96052,2018-01-01,2018-03-31,50878,22500,33081,2018-04-20
96053,2018-01-01,2018-03-31,50878,21000,36643,2018-04-20
96054,2018-01-01,2018-03-31,50878,3000,28321,2018-04-20
96055,2018-01-01,2018-03-31,50878,18000,13547,2018-04-20
96057,2018-01-01,2018-03-31,50878,15000,12780,2018-04-20
96060,2018-01-01,2018-03-31,50878,18000,41622,2018-04-20
96062,2017-10-01,2017-12-31,49867,10000,15384,2018-04-20
96063,2017-10-01,2017-12-31,49867,15000,15381,2018-04-20
96065,2017-10-01,2017-12-31,49867,5250,24651,2018-04-20
96069,2018-01-01,2018-03-31,51012,21000,36643,2018-04-20
96076,2018-01-01,2018-03-31,51012,18000,41622,2018-04-20
96077,2018-01-01,2018-03-31,52580,1440,41263,2018-04-20
96079,2018-01-01,2018-03-31,50872,5000,12120,2018-04-20
96082,2018-01-01,2018-03-31,50781,50,40901,2018-04-20
96084,2018-01-01,2018-03-31,50904,50,40901,2018-04-20
96085,2018-01-01,2018-03-31,50984,2804,37883,2018-04-20
96087,2018-01-01,2018-03-31,50349,1,27685,2018-04-20
96089,2018-01-01,2018-03-31,50935,1010,39661,2018-04-20
96090,2018-01-01,2018-03-31,50934,1308,39661,2018-04-20
96091,2018-01-01,2018-03-31,50350,1,27685,2018-04-20
96093,2018-01-01,2018-03-31,50933,9074,39661,2018-04-20
96097,2018-01-01,2018-03-31,52590,500,37887,2018-04-20
96098,2018-01-01,2018-03-31,52590,500,38670,2018-04-20
96099,2018-01-01,2018-03-31,52590,1000,26848,2018-04-20
96101,2018-01-01,2018-03-31,52590,2000,21362,2018-04-20
96102,2018-01-01,2018-03-31,52590,2000,27641,2018-04-20
96104,2018-01-01,2018-03-31,52576,395,25662,2018-04-20
96105,2018-01-01,2018-03-31,52590,1000,12319,2018-04-20
96106,2018-01-01,2018-03-31,52590,2000,34283,2018-04-20
96107,2018-01-01,2018-03-31,52576,158,25981,2018-04-20
96108,2018-01-01,2018-03-31,52590,300,26846,2018-04-20
96110,2018-01-01,2018-03-31,52576,621,41092,2018-04-20
96113,2018-01-01,2018-03-31,52576,938,42795,2018-04-20
96114,2018-01-01,2018-03-31,52590,500,41946,2018-04-20
96115,2018-01-01,2018-03-31,50631,3750,21005,2018-04-20
96117,2018-01-01,2018-03-31,52576,106,11581,2018-04-20
96118,2017-07-01,2017-09-30,52601,6000,16832,2018-04-20
96119,2017-10-01,2017-12-31,52601,12000,16832,2018-04-20
96121,2017-04-01,2017-06-30,52601,5000,16832,2018-04-20
96122,2017-10-01,2017-12-31,52601,12000,28722,2018-04-20
96123,2017-04-01,2017-06-30,52601,5000,28722,2018-04-20
96124,2017-01-01,2017-03-31,52601,6000,28722,2018-04-20
96125,2017-07-01,2017-09-30,52601,6000,28722,2018-04-20
96127,2017-04-01,2017-06-30,52601,7500,37441,2018-04-20
96128,2017-07-01,2017-09-30,52601,22500,37441,2018-04-20
96129,2017-07-01,2017-09-30,52601,7500,38221,2018-04-20
96130,2017-10-01,2017-12-31,52601,7500,38221,2018-04-20
96131,2017-04-01,2017-06-30,52601,5000,38221,2018-04-20
96132,2017-10-01,2017-12-31,52601,8000,38241,2018-04-20
96134,2017-04-01,2017-06-30,52601,8000,38241,2018-04-20
96136,2017-10-01,2017-12-31,52601,6500,41166,2018-04-20
96137,2017-10-01,2017-12-31,52601,15000,41242,2018-04-20
96142,2018-01-01,2018-03-31,52586,5000,28587,2018-04-20
96147,2018-01-01,2018-03-31,52586,10000,15384,2018-04-20
96148,2018-01-01,2018-03-31,52586,45000,36541,2018-04-20
96150,2018-01-01,2018-03-31,52586,5250,24651,2018-04-20
96151,2018-01-01,2018-03-31,52586,18000,15383,2018-04-20
96153,2018-01-01,2018-03-31,52586,2000,12441,2018-04-20
96155,2018-01-01,2018-03-31,52586,15000,24061,2018-04-20
96156,2018-01-01,2018-03-31,50957,3000,20961,2018-04-20
96157,2018-01-01,2018-03-31,50730,1258,41501,2018-04-20
96158,2018-01-01,2018-03-31,50432,1000,33909,2018-04-20
96159,2018-01-01,2018-03-31,51434,21000,38401,2018-04-20
96160,2018-01-01,2018-03-31,50432,1000,12975,2018-04-20
96161,2018-01-01,2018-03-31,50432,1000,33910,2018-04-20
96162,2018-01-01,2018-03-31,50432,2000,33912,2018-04-20
96164,2018-01-01,2018-03-31,50432,250,20981,2018-04-20
96165,2018-01-01,2018-03-31,50432,2000,15621,2018-04-20
96166,2018-01-01,2018-03-31,50432,3000,33907,2018-04-20
96184,2018-01-01,2018-03-31,52603,1066,41777,2018-04-20
96189,2018-01-01,2018-03-31,52591,12000,24491,2018-04-20
96190,2018-01-01,2018-03-31,52591,7500,14765,2018-04-20
96191,2018-01-01,2018-03-31,52591,800,41864,2018-04-20
96192,2018-01-01,2018-03-31,52591,500,32470,2018-04-20
96194,2018-01-01,2018-03-31,52591,12500,35781,2018-04-20
96195,2018-01-01,2018-03-31,52591,1800,39501,2018-04-20
96196,2018-01-01,2018-03-31,52591,500,41865,2018-04-20
96198,2018-01-01,2018-03-31,52591,1500,36485,2018-04-20
96200,2018-01-01,2018-03-31,52591,2500,18264,2018-04-20
96203,2018-01-01,2018-03-31,52591,3000,36442,2018-04-20
96204,2018-01-01,2018-03-31,52591,3000,20964,2018-04-20
96206,2018-01-01,2018-03-31,52591,2500,38981,2018-04-20
96211,2018-01-01,2018-03-31,51018,3000,32466,2018-04-20
96212,2018-01-01,2018-03-31,52591,2766,41857,2018-04-20
96214,2018-01-01,2018-03-31,52591,1500,20607,2018-04-20
96215,2018-01-01,2018-03-31,51018,2000,36643,2018-04-20
96216,2018-01-01,2018-03-31,52591,2500,22642,2018-04-20
96219,2018-01-01,2018-03-31,50932,1154,28784,2018-04-20
96220,2018-01-01,2018-03-31,51016,16500,27801,2018-04-21
96223,2018-01-01,2018-03-31,50464,1600,41766,2018-04-21
96261,2018-01-01,2018-03-31,52623,500,42798,2018-04-23
96262,2018-01-01,2018-03-31,52624,1000,11690,2018-04-23
96263,2018-01-01,2018-03-31,52623,500,42807,2018-04-23
96265,2018-01-01,2018-03-31,52623,500,42806,2018-04-23
96266,2018-01-01,2018-03-31,52623,500,42805,2018-04-23
96267,2018-01-01,2018-03-31,52623,500,32804,2018-04-23
96268,2018-01-01,2018-03-31,52623,500,27680,2018-04-23
96269,2018-01-01,2018-03-31,52623,500,42803,2018-04-23
96270,2018-01-01,2018-03-31,52623,500,42801,2018-04-23
96271,2018-01-01,2018-03-31,51018,2000,25123,2018-04-24
96273,2018-01-01,2018-03-31,51018,500,27602,2018-04-24
96274,2018-01-01,2018-03-31,51018,500,25462,2018-04-24
96277,2018-01-01,2018-03-31,51018,1000,41621,2018-04-24
96278,2018-01-01,2018-03-31,51018,500,35881,2018-04-24
96280,2018-01-01,2018-03-31,51018,500,41936,2018-04-24
96283,2018-01-01,2018-03-31,52627,500,42821,2018-04-24
96284,2018-01-01,2018-03-31,52627,500,42824,2018-04-24
96285,2018-01-01,2018-03-31,52627,500,42827,2018-04-24
96288,2018-01-01,2018-03-31,52627,500,42822,2018-04-24
96289,2018-01-01,2018-03-31,52627,500,42826,2018-04-24
96290,2018-01-01,2018-03-31,52627,500,42825,2018-04-24
96291,2018-01-01,2018-03-31,52627,500,42823,2018-04-24
96296,2018-01-01,2018-03-31,51090,15085,28924,2018-04-24
96297,2018-01-01,2018-03-31,49161,1000,40481,2018-04-24
96298,2018-01-01,2018-03-31,49161,2000,16983,2018-04-24
96299,2018-01-01,2018-03-31,49161,1000,28770,2018-04-24
96300,2018-01-01,2018-03-31,49161,3000,40781,2018-04-24
96301,2018-01-01,2018-03-31,49161,1000,28771,2018-04-24
96302,2018-01-01,2018-03-31,49161,5000,40782,2018-04-24
96303,2018-01-01,2018-03-31,49161,3000,39261,2018-04-24
96305,2018-01-01,2018-03-31,51501,2000,11958,2018-04-24
96307,2018-01-01,2018-03-31,50439,21270,12648,2018-04-24
96309,2018-01-01,2018-03-31,52181,6000,28722,2018-04-24
96310,2018-01-01,2018-03-31,52181,6000,16832,2018-04-24
96311,2018-01-01,2018-03-31,52181,6000,42541,2018-04-24
96312,2018-01-01,2018-03-31,52181,7500,38221,2018-04-24
96313,2018-01-01,2018-03-31,52181,75000,41242,2018-04-24
96314,2018-01-01,2018-03-31,52181,7000,42543,2018-04-24
96315,2018-01-01,2018-03-31,52181,5000,42542,2018-04-24
96316,2018-01-01,2018-03-31,52181,1000,41779,2018-04-24
96321,2018-01-01,2018-03-31,52661,5000,41096,2018-04-25
96326,2018-01-01,2018-03-31,52661,5000,27674,2018-04-25
96328,2018-01-01,2018-03-31,52661,2000,41283,2018-04-25
96330,2018-01-01,2018-03-31,52661,4000,33561,2018-04-25
96331,2018-01-01,2018-03-31,52661,13000,33403,2018-04-25
96332,2018-01-01,2018-03-31,52661,11000,37351,2018-04-25
96335,2018-01-01,2018-03-31,52661,5000,42750,2018-04-25
96341,2018-01-01,2018-03-31,50892,1615,16867,2018-04-26
96342,2018-01-01,2018-03-31,52662,21000,38401,2018-04-26
96343,2018-01-01,2018-03-31,52663,4429,14752,2018-04-26
96347,2018-01-01,2018-03-31,52664,4429,14752,2018-04-26
96350,2018-01-01,2018-03-31,52666,1000,12310,2018-04-27
96351,2018-01-01,2018-03-31,52666,3000,12687,2018-04-27
96353,2018-01-01,2018-03-31,52666,3000,20108,2018-04-27
96355,2018-01-01,2018-03-31,52666,5000,21362,2018-04-27
96356,2018-01-01,2018-03-31,52666,500,21926,2018-04-27
96360,2018-01-01,2018-03-31,52666,500,24679,2018-04-27
96361,2018-01-01,2018-03-31,52666,5000,25462,2018-04-27
96362,2018-01-01,2018-03-31,52666,500,26846,2018-04-27
96363,2018-01-01,2018-03-31,52666,500,26848,2018-04-27
96364,2018-01-01,2018-03-31,52666,5000,27641,2018-04-27
96366,2018-01-01,2018-03-31,52666,3000,28041,2018-04-27
96369,2018-01-01,2018-03-31,52666,3000,32064,2018-04-27
96370,2018-01-01,2018-03-31,52666,2000,34303,2018-04-27
96373,2018-01-01,2018-03-31,52666,2000,37103,2018-04-27
96374,2018-01-01,2018-03-31,52666,500,37104,2018-04-27
96375,2018-01-01,2018-03-31,52666,500,37182,2018-04-27
96377,2018-01-01,2018-03-31,52666,500,41098,2018-04-27
96379,2018-01-01,2018-03-31,52666,500,41593,2018-04-27
96382,2018-01-01,2018-03-31,52666,1000,41930,2018-04-27
96384,2018-01-01,2018-03-31,52666,2000,41934,2018-04-27
96385,2018-01-01,2018-03-31,52666,500,41938,2018-04-27
96401,2018-01-01,2018-03-31,51027,1000,12855,2018-04-29
96402,2018-01-01,2018-03-31,51027,1000,37721,2018-04-29
96403,2018-01-01,2018-03-31,51027,1000,11676,2018-04-29
96404,2018-01-01,2018-03-31,51027,1000,26221,2018-04-29
96423,2018-01-01,2018-03-31,52683,1000,12319,2018-04-30
96424,2018-01-01,2018-03-31,52683,2000,21362,2018-04-30
96429,2018-01-01,2018-03-31,52683,300,26846,2018-04-30
96430,2018-01-01,2018-03-31,52683,1000,26848,2018-04-30
96431,2018-01-01,2018-03-31,52683,2000,27641,2018-04-30
96433,2018-01-01,2018-03-31,52683,2000,34283,2018-04-30
96434,2018-01-01,2018-03-31,52683,500,37887,2018-04-30
96436,2018-01-01,2018-03-31,52683,500,38670,2018-04-30
96437,2018-01-01,2018-03-31,52683,500,41946,2018-04-30
96441,2018-01-01,2018-03-31,52684,3000,20108,2018-04-30
96442,2018-01-01,2018-03-31,52684,1000,20988,2018-04-30
96444,2018-01-01,2018-03-31,52684,500,22523,2018-04-30
96446,2018-01-01,2018-03-31,52684,500,32063,2018-04-30
96447,2018-01-01,2018-03-31,52684,1000,34303,2018-04-30
96448,2018-01-01,2018-03-31,52684,1000,37103,2018-04-30
96450,2018-01-01,2018-03-31,52684,500,41099,2018-04-30
96451,2018-01-01,2018-03-31,52684,500,41594,2018-04-30
96452,2018-01-01,2018-03-31,52684,2000,41596,2018-04-30
96453,2018-01-01,2018-03-31,52684,1000,41927,2018-04-30
96454,2018-01-01,2018-03-31,52684,200,41928,2018-04-30
96455,2018-01-01,2018-03-31,52684,1000,41929,2018-04-30
96461,2018-01-01,2018-03-31,52687,2000,25123,2018-05-01
96462,2018-01-01,2018-03-31,52687,500,25462,2018-05-01
96464,2018-01-01,2018-03-31,52687,500,27602,2018-05-01
96467,2018-01-01,2018-03-31,52687,3000,32466,2018-05-01
96469,2018-01-01,2018-03-31,52687,500,35881,2018-05-01
96470,2018-01-01,2018-03-31,52687,2000,36643,2018-05-01
96473,2018-01-01,2018-03-31,52687,1000,41621,2018-05-01
96476,2018-01-01,2018-03-31,52687,500,41936,2018-05-01
96477,2018-01-01,2018-03-31,51062,7500,39221,2018-05-01
96478,2018-01-01,2018-03-31,51062,7500,36601,2018-05-01
96481,2018-04-01,2018-06-30,52568,8125,42802,2018-05-01
96522,2018-01-01,2018-03-31,52721,5000,17963,2018-05-02
96523,2018-01-01,2018-03-31,52721,7500,13104,2018-05-02
96524,2018-01-01,2018-03-31,52721,5000,17157,2018-05-02
96525,2018-01-01,2018-03-31,52721,3000,12541,2018-05-02
96526,2018-01-01,2018-03-31,52721,10000,11690,2018-05-02
96527,2018-01-01,2018-03-31,52721,10000,13725,2018-05-02
96528,2018-01-01,2018-03-31,52721,15000,11958,2018-05-02
96531,2018-01-01,2018-03-31,52721,5000,39907,2018-05-02
96532,2018-01-01,2018-03-31,52721,15000,42041,2018-05-02
96541,2018-01-01,2018-03-31,50405,15000,41741,2018-05-03
96542,2018-01-01,2018-03-31,52742,20001,11550,2018-05-03
96543,2018-01-01,2018-03-31,52742,15000,11556,2018-05-03
96544,2018-01-01,2018-03-31,52742,3000,12139,2018-05-03
96545,2018-01-01,2018-03-31,52742,30000,14826,2018-05-03
96546,2018-01-01,2018-03-31,52742,3000,15001,2018-05-03
96547,2018-01-01,2018-03-31,52742,36000,17045,2018-05-03
96548,2018-01-01,2018-03-31,52742,7500,20481,2018-05-03
96549,2018-01-01,2018-03-31,52742,30000,23381,2018-05-03
96551,2018-01-01,2018-03-31,52742,15000,28584,2018-05-03
96552,2018-01-01,2018-03-31,52742,15000,28861,2018-05-03
96553,2018-01-01,2018-03-31,52742,22500,32741,2018-05-03
96554,2018-01-01,2018-03-31,52742,18000,33001,2018-05-03
96555,2018-01-01,2018-03-31,52742,24000,34307,2018-05-03
96556,2018-01-01,2018-03-31,52742,7500,34309,2018-05-03
96557,2018-01-01,2018-03-31,52742,15000,41141,2018-05-03
96558,2018-01-01,2018-03-31,52742,15000,41202,2018-05-03
96559,2018-01-01,2018-03-31,52742,18000,41786,2018-05-03
96560,2018-01-01,2018-03-31,52743,20001,11550,2018-05-03
96561,2018-01-01,2018-03-31,52743,15000,11556,2018-05-03
96562,2018-01-01,2018-03-31,52743,3000,12139,2018-05-03
96563,2018-01-01,2018-03-31,52743,30000,14826,2018-05-03
96564,2018-01-01,2018-03-31,52743,3000,15001,2018-05-03
96565,2018-01-01,2018-03-31,52743,36000,17045,2018-05-03
96566,2018-01-01,2018-03-31,52743,7500,20481,2018-05-03
96567,2018-01-01,2018-03-31,52743,30000,23381,2018-05-03
96569,2018-01-01,2018-03-31,52743,15000,28584,2018-05-03
96570,2018-01-01,2018-03-31,52743,15000,28861,2018-05-03
96571,2018-01-01,2018-03-31,52743,22500,32741,2018-05-03
96572,2018-01-01,2018-03-31,52743,18000,33001,2018-05-03
96573,2018-01-01,2018-03-31,52743,24000,34307,2018-05-03
96574,2018-01-01,2018-03-31,52743,7500,34309,2018-05-03
96575,2018-01-01,2018-03-31,52743,15000,41141,2018-05-03
96576,2018-01-01,2018-03-31,52743,15000,41202,2018-05-03
96577,2018-01-01,2018-03-31,52743,18000,41786,2018-05-03
96578,2018-01-01,2018-03-31,52744,20001,11550,2018-05-03
96579,2018-01-01,2018-03-31,52744,15000,11556,2018-05-03
96581,2018-01-01,2018-03-31,52744,3000,12139,2018-05-03
96582,2018-01-01,2018-03-31,52744,30000,14826,2018-05-03
96583,2018-01-01,2018-03-31,52744,3000,15001,2018-05-03
96584,2018-01-01,2018-03-31,52744,36000,17045,2018-05-03
96585,2018-01-01,2018-03-31,52744,7500,20481,2018-05-03
96586,2018-01-01,2018-03-31,52744,30000,23381,2018-05-03
96587,2018-01-01,2018-03-31,52744,15000,28584,2018-05-03
96588,2018-01-01,2018-03-31,52744,15000,28861,2018-05-03
96589,2018-01-01,2018-03-31,52744,22500,32741,2018-05-03
96590,2018-01-01,2018-03-31,52744,18000,33001,2018-05-03
96591,2018-01-01,2018-03-31,52744,24000,34307,2018-05-03
96592,2018-01-01,2018-03-31,52744,7500,34309,2018-05-03
96593,2018-01-01,2018-03-31,52744,15000,41141,2018-05-03
96594,2018-01-01,2018-03-31,52744,15000,41202,2018-05-03
96595,2018-01-01,2018-03-31,52744,18000,41786,2018-05-03
96596,2018-01-01,2018-03-31,52745,5000,34241,2018-05-04
96597,2018-01-01,2018-03-31,52745,3000,41768,2018-05-04
96598,2018-01-01,2018-03-31,52424,11000,16853,2018-05-04
96599,2018-01-01,2018-03-31,52424,3000,41939,2018-05-04
96600,2018-01-01,2018-03-31,52424,7500,41581,2018-05-04
96601,2018-01-01,2018-03-31,52424,5000,13092,2018-05-04
96602,2018-01-01,2018-03-31,52424,1500,12120,2018-05-04
96603,2018-01-01,2018-03-31,52424,5000,16385,2018-05-04
96604,2018-01-01,2018-03-31,52424,6000,36402,2018-05-04
96605,2018-01-01,2018-03-31,52424,10000,16344,2018-05-04
96606,2018-01-01,2018-03-31,52424,3000,28382,2018-05-04
96607,2018-01-01,2018-03-31,52424,10000,41793,2018-05-04
96608,2018-01-01,2018-03-31,52424,5000,26221,2018-05-04
96609,2018-01-01,2018-03-31,52424,6000,19941,2018-05-04
