EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CREATED_DATE
9470,2016-10-01,2016-12-31,39662,variance,525,2016-10-19,"filing fee","City of Chicago",29762,2017-01-16
9504,2016-10-01,2016-12-31,39662,"zoning change",1025,2016-11-22,"filing fee","City of Chicago",34201,2017-01-17
9506,2016-10-01,2016-12-31,39662,"zoning change",1025,2016-11-03,"filing fee","City of Chicago",20563,2017-01-17
9507,2016-10-01,2016-12-31,39662,"zoning change",1025,2016-10-25,"filing fee","City of Chicago",34181,2017-01-17
9508,2016-10-01,2016-12-31,31423,"Liquor license for Hyde Park",276,2016-11-09,Airfare,"Delta Airlines",28302,2017-01-17
9509,2016-10-01,2016-12-31,31423,"Liquor license for Hyde Park",255,2016-11-09,Hotel,"Hilton Chicago",28302,2017-01-17
9510,2016-10-01,2016-12-31,39662,"zoning change",1025,2016-12-06,"filing fee","City of Chicago",34202,2017-01-17
9521,2016-10-01,2016-12-31,39662,variance,1050,2016-10-19,"filing fee","City of Chicago",34225,2017-01-17
9541,2016-10-01,2016-12-31,30343,"Modification of plastic bag ordinance",1250,2016-10-31,"Advocacy and Education","The Perman Group, 1904 West Newport Ave., Chicago, IL 60657, Public Affairs",24591,2017-01-19
9542,2016-10-01,2016-12-31,30343,"Modification of plastic bag ordinance",1250,2016-11-30,"Advocacy and Education","The Perman Group, 1904 West Newport Ave., Chicago, IL 60657, Public Affairs",24591,2017-01-19
9543,2016-10-01,2016-12-31,30343,"Modification of plastic bag ordinance",1250,2016-12-31,"Advocacy & Education","The Perman Group, 1904 West Newport Ave., Chicago, IL 60657",24591,2017-01-19
9545,2016-10-01,2016-12-31,36841,"TIF Application",618,2016-10-10,"Printing & Binding",Kinkos/Fedex,28924,2017-01-19
9561,2016-10-01,2016-12-31,36501,"Administrative / Meeting with Alderman.",875,2016-10-11,Flight,"United Airlines, Inc., 233 S. Wacker Drive, Chicago, IL 60606. Airline.",24588,2017-01-20
9581,2016-10-01,2016-12-31,36721,"Meeting with Chicago Finance Dept",250,2016-10-05,"Roundtrip flight for meeting","Lorenzo Boyd, 501 N Broadway, St Louis, IL, Banker",32421,2017-01-20
9601,2016-10-01,2016-12-31,39708,"- Digital Cigarette Tax Stamp Implementation",679,2016-10-11,Airfare,"Southwest Airlines, 2702 Love Field Drive, Dallas, TX  75235",34301,2017-01-20
9602,2016-10-01,2016-12-31,39708,"- Digital Cigarette Tax Stamp Implementation",726,2016-10-14,Lodging,"66 E Wacker Pl, Chicago, IL 60601",34301,2017-01-20
9621,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",429,2016-10-14,Printing,"Gamma Photo, 222 North DesPlaines, Chicago, IL  60661",22904,2017-01-25
9622,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",520,2016-10-25,Printing,"Gamma Photo, 222 North DesPlaines, Chicago, IL  60661",22904,2017-01-25
9623,2016-10-01,2016-12-31,37601,"Liquor Mortorium Lift",475,2016-10-31,Printing,"Gamma Photo, 222 North DesPlaines, Chicago, IL  60661",22904,2017-01-25
9624,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",893,2016-10-31,Printing,"Gamma Photo, 222 North DesPlaines, Chicago, IL 60661",22904,2017-01-25
9625,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",10000,2016-11-15,"Community Organizing","Gyata Kimmons",22904,2017-01-25
9626,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",324,2016-11-03,Printing,"Fr. Dearborn Post Office, Chicago, IL  60654",22904,2017-01-25
9627,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",324,2016-11-03,"Office Supplies","Office Depot Online",22904,2017-01-25
9628,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",450,2016-11-10,"Community Education","Yvonne Newson, 7731 South Hermitage Ave., CHicago, IL  60620",22904,2017-01-25
9629,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",350,2016-11-10,"Community Education","Virginia Washington, Chicago, IL",22904,2017-01-25
9630,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",450,2016-11-10,"Community Education","Shirley Bryant, Chicago, IL",22904,2017-01-25
9631,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",550,2016-11-10,"Community Education","Naomi Ragland, Chicago, IL",22904,2017-01-25
9632,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",550,2016-11-10,"Community Education","Jasmine McCalpin, 7953 South Carpenter Avenue, Chicago, IL  60620",22904,2017-01-25
9633,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",350,2016-11-10,"Community Education","J.T. Drake, Sr., 7730 S. Hermitage Avenue, CHicago, IL  60620",22904,2017-01-25
9634,2016-10-01,2016-12-31,37601,"Liquor Moritorium Lift",450,2016-11-10,"Community Education","Gloria Johnson, CHicago, IL",22904,2017-01-25
9661,2016-10-01,2016-12-31,38001,"authorization to lobby",250,2016-10-31,"lobby registration","City of Chicago",33421,2017-01-28
9681,2016-04-01,2016-06-30,41841,"Media Buy",965537,2016-06-07,Advertisement,"AKPD Message & Media LLC  730 N. Franklin Street, Suite 404  Chicago, IL 60654",28641,2017-03-01
9682,2016-04-01,2016-06-30,41841,"Media Buy",228746,2016-05-23,Advertisement,"AKPD Message & Media LLC  730 N. Franklin Street, Suite 404  Chicago, IL 60654",28641,2017-03-01
9683,2016-04-01,2016-06-30,41841,"Radio spots and digital ads",155048,2016-06-06,Advertisement,"Joe Slade White Communications Inc.  5999 South Park Avenue, Suite 101  Hamburg NY 14075",28641,2017-03-01
9684,2016-04-01,2016-06-30,41841,"Radio Spots",82800,2016-04-12,Advertisement,"Joe Slade White Communications Inc.  5999 South Park Avenue, Suite 101  Hamburg NY 14075",28641,2017-03-01
9685,2016-04-01,2016-06-30,41841,"Digital and TV ad production",8632,2016-06-01,Advertisement,"AKPD Message & Media LLC  730 N. Franklin Street, Suite 404  Chicago, IL 60654",28641,2017-03-01
9686,2016-04-01,2016-06-30,41841,"Outdoor Advertising",2440,2016-05-31,Advertisement,"Outfront Media   PO Box 33074  Newark, NJ 07188",28641,2017-03-01
9687,2016-04-01,2016-06-30,41841,"Call campaign",11915,2016-06-02,Advertisement,"Mouthpiece Communications  2216 E. Michgan Avenue  Lansing, MI 48912",28641,2017-03-01
9688,2016-04-01,2016-06-30,41841,"Radio Spots",87049,2016-05-17,Advertisement,"Joe Slade White Communications Inc.  5999 South Park Avenue, Suite 101  Hamburg NY 14075",28641,2017-03-01
9689,2016-04-01,2016-06-30,41841,"Digital Ads",7124,2016-05-24,Advertisement,"Joe Slade White Communications Inc.  5999 South Park Avenue, Suite 101  Hamburg NY 14075",28641,2017-03-01
9690,2016-04-01,2016-06-30,41841,"Digital Ads",20000,2016-05-24,Advertisement,"Joe Slade White Communications Inc.  5999 South Park Avenue, Suite 101  Hamburg NY 14075",28641,2017-03-01
9691,2016-04-01,2016-06-30,41841,"Radio Spots",87514,2016-04-01,Advertisement,"Joe Slade White Communications Inc.  5999 South Park Avenue, Suite 101  Hamburg NY 14075",28641,2017-03-01
9692,2016-04-01,2016-06-30,41841,"Print Ad",5254,2016-06-08,Advertisement,"Chicago Defender  4445 S. Dr. Martin King Jr. Drive  Chicago IL 60653",28641,2017-03-01
9693,2016-04-01,2016-06-30,41841,"Print ad",5780,2016-04-20,Advertisement,"Chicago Defender  4445 S. Dr. Martin King Jr. Drive  Chicago, IL 60653",28641,2017-03-01
9694,2016-04-01,2016-06-30,41841,"Print Ad",5254,2016-05-04,Advertisement,"Chicago Defender  4445 S. Dr. Martin King Jr. Drive  Chicago IL 60653",28641,2017-03-01
9695,2016-04-01,2016-06-30,41841,"Digital and TV ad production",24750,2016-04-04,Advertisement,"AKPD Message & Media LLC  730 N. Franklin Street, Suite 404  Chicago, IL 60654",28641,2017-03-01
9696,2016-04-01,2016-06-30,41841,"Newspaper Ad",20956,2016-06-09,Advertisement,"Kivvit   730 N. Franklin Street Suite 405   Chicago, IL 60654",28641,2017-03-01
9697,2016-04-01,2016-06-30,41841,"Print Ad",5254,2016-06-01,Advertisement,"Chicago Defender  4445 S. Dr. Martin King Jr. Drive  Chicago IL 60653",28641,2017-03-01
9701,2017-01-01,2017-03-31,42721,variance,525,2017-01-06,"filing fee","City of Chicago",29384,2017-03-29
9702,2017-01-01,2017-03-31,42721,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-03-29
9703,2017-01-01,2017-03-31,42721,variance,525,2017-02-08,"filing fee","City of Chicago",32645,2017-03-29
9704,2017-01-01,2017-03-31,42721,variance,550,2017-03-09,f,"City of Chicago",32650,2017-03-29
9705,2017-01-01,2017-03-31,42721,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-03-29
9706,2017-01-01,2017-03-31,42721,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-03-29
9721,2017-01-01,2017-03-31,42721,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-03-29
9722,2017-01-01,2017-03-31,42721,"2 variances",1025,2017-01-23,"filing fee","City of Chicago",35185,2017-03-29
9723,2017-01-01,2017-03-31,42721,"special use",1025,2017-02-28,"filing fee","City of Chicago",35761,2017-03-29
9724,2017-01-01,2017-03-31,42721,variance,525,2017-02-27,"filing fee","City of Chicago",35762,2017-03-29
9725,2017-01-01,2017-03-31,42721,variance,525,2017-03-08,"filing fee","City of Chicago",35763,2017-03-29
9726,2017-01-01,2017-03-31,42721,variance,525,2017-02-27,"filing fee","City of Chicago",35764,2017-03-29
9727,2017-01-01,2017-03-31,42721,"zoning change",1025,2017-03-17,"filing fee","City of Chicago",36384,2017-03-29
9728,2017-01-01,2017-03-31,42721,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-03-29
9729,2017-01-01,2017-03-31,42721,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-03-29
9730,2017-01-01,2017-03-31,42721,"zoning change",1051,2017-01-31,"filing fee","City of Chicago",34203,2017-03-29
9731,2017-01-01,2017-03-31,42721,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-03-29
9732,2017-01-01,2017-03-31,42721,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-03-29
9738,2017-01-01,2017-03-31,42721,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-03-29
9739,2017-01-01,2017-03-31,42721,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-03-29
9741,2017-01-01,2017-03-31,42721,"zoning change",1025,2017-02-28,"filing fee","City of Chicago",35183,2017-03-31
9742,2017-01-01,2017-03-31,42721,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-03-31
9761,2017-01-01,2017-03-31,40461,"purchase of airline tickets",400,2017-01-24,travel,"American Airlines, USA",21201,2017-03-31
9762,2017-01-01,2017-03-31,40461,"purchase of airline tickets",400,2017-02-15,travel,"American Airlines, USA",21201,2017-03-31
9781,2017-01-01,2017-03-31,41302,"registration fee",350,2017-02-15,"lobbyist registration fee","City of Chicago",14205,2017-04-03
9801,2017-01-01,2017-03-31,38961,"Special use for 5624 W. Roosevelt Rd.",1025,2017-02-14,"Application Fee","City of Chicago, Department of Revenue, 121 N. LaSalle St., Chicago, IL 60602",16216,2017-04-04
9821,2017-01-01,2017-03-31,40841,"Meeting with Mayor re Street Furniture contract",500,2017-03-08,"Meeting with Mayor","Jean-Francois Decaux, 27 Sale Place, London, W2 1YR",16749,2017-04-10
9822,2017-01-01,2017-03-31,39241,"registration fee - Admin",650,2017-01-05,"Lobbyist Registration fee","Chicago Board of Ethics",33965,2017-04-10
9841,2017-01-01,2017-03-31,39488,"Implementation Meeting for City contract",1357,2017-01-16,Transportation,"United Airlines, 77 Wacker Drive, Chicago, IL 60601, Airline",17157,2017-04-10
9842,2017-01-01,2017-03-31,39488,"Implementation Meeting for City contract",557,2017-01-16,Lodging,"Westin, 909 N Michigan, Chicago, IL 60611, Hotel",17157,2017-04-10
9861,2017-01-01,2017-03-31,39717,"PBI Software Offerings",350,2017-01-04,Airfare,"Southwest Airlines;  2702 Love Field Dr. Dallas, TX 75235",34301,2017-04-12
9881,2017-01-01,2017-03-31,40186,"State Lobbying",307,2017-01-20,"State Lobbyist Registration","IL Secretary of State",34761,2017-04-14
9901,2017-01-01,2017-03-31,39642,"Ordinance for free-floating carsharing",746,2017-01-25,Flight,"Mike DeBonville, 1717 West 6th Street, Suite 425, Austin, TX 78703, Carsharing",14329,2017-04-17
9902,2017-01-01,2017-03-31,39642,"Ordinance for free-floating carsharing",400,2017-02-04,Hotel,"Mike DeBonville, 1717 West 6th Street, Suite 425, Austin, TX 78703",14329,2017-04-17
9921,2017-01-01,2017-03-31,38463,"Discuss energy accounts and additional products and services",855,2017-02-24,Airfare,"United Airlines",28303,2017-04-18
9941,2017-01-01,2017-03-31,40361,"fly to meeting",400,2017-01-24,"Airline ticket","American Airlines",34905,2017-04-18
9942,2017-01-01,2017-03-31,40361,"fly to eeting",400,2017-02-15,"Airline ticket","American Airlines",34905,2017-04-18
9943,2017-01-01,2017-03-31,40444,"flight to meeting",400,2017-01-24,"Airline ticket","American Airlines",34905,2017-04-18
9944,2017-01-01,2017-03-31,40444,"flight to meeting",400,2017-02-15,"Airline ticket","Amerian Airlines",34905,2017-04-18
9961,2017-01-01,2017-03-31,42525,"lobbyist registration",350,2017-03-21,"Chicago lobbyist registration fee","City of Chicago Board of Ethics",11958,2017-04-19
10002,2017-01-01,2017-03-31,39703,"CDOT ? Operations & Back Office Meetings",333,2017-02-22,Airfare,"Southwest Airlines, 2702 Love Field Drive, Dallas, TX  75235",34301,2017-04-19
10003,2017-01-01,2017-03-31,39703,"CDOT ? Operations & Back Office Meetings",522,2017-03-22,Airfare,"Southwest Airlines, 2702 Love Field Drive, Dallas, TX  75235",34301,2017-04-19
10004,2017-01-01,2017-03-31,39703,"CDOT ? Operations & Back Office Meetings",270,2017-03-22,Lodging,"Country Inn & Suites, 1630 Olmsted Dr, Portage, IN 46368",34301,2017-04-19
10005,2017-01-01,2017-03-31,39703,"CDOT ? Operations & Back Office Meetings",262,2017-03-22,"Car Rental","Enterprise Rent-A-Car, 600 Corporate Park Drive, St. Louis, MO  63105",34301,2017-04-19
10006,2017-01-01,2017-03-31,39704,"Quarterly Red Light Program Meeting",393,2017-03-23,Airfare,"Southwest Airlines, 2702 Love Field Drive, Dallas, TX  75235",34301,2017-04-19
10041,2017-01-01,2017-03-31,41821,"lobbyist registration",350,2017-03-03,"Lobbyist registration","City of Chicago Board of Ethics",12842,2017-04-20
10061,2017-01-01,2017-03-31,43962,"registration fee",350,2017-01-06,"Lobbyist Registration Fee","Chicago Board of Ethics",11958,2017-04-20
10081,2017-01-01,2017-03-31,38745,"Sales Rep Licensure Issue",432,2017-03-09,"Meet with Mayor and Public Health Staff","Southwest Airlines, 2702 Love Field, Dallas, TX, Airline",33021,2017-04-20
10101,2017-01-01,2017-03-31,41523,"Meeting regarding ORD Leases",292,2017-02-15,Lodging,"Hyatt Regency Chicago",12842,2017-04-20
10102,2017-01-01,2017-03-31,41523,"Meeting regarding ORD Leases",350,2017-03-16,Lodging,"Park Hyatt Chicago",12842,2017-04-20
10103,2017-01-01,2017-03-31,42081,"Registration Fee",350,2017-03-08,"Lobbyist Registration Fee","Chicago Board of Ethics",11958,2017-04-20
10104,2017-01-01,2017-03-31,40981,"meeting with Chicago Police and Air Mask",257,2017-02-10,Hotel/Parking/Taxes,"Hotel Indigo 1244 N Dearborn Chicago",32122,2017-04-20
10141,2017-01-01,2017-03-31,44321,variance,525,2017-01-06,"filing fee","City of Chicago",29384,2017-04-28
10142,2017-01-01,2017-03-31,44321,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-04-28
10143,2017-01-01,2017-03-31,44321,variance,525,2017-02-08,"filing fee","City of Chicago",32645,2017-04-28
10144,2017-01-01,2017-03-31,44321,variance,550,2017-03-09,f,"City of Chicago",32650,2017-04-28
10145,2017-01-01,2017-03-31,44321,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-04-28
10146,2017-01-01,2017-03-31,44321,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-04-28
10147,2017-01-01,2017-03-31,44321,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-04-28
10148,2017-01-01,2017-03-31,44321,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-04-28
10149,2017-01-01,2017-03-31,44321,"zoning change",1051,2017-01-31,"filing fee","City of Chicago",34203,2017-04-28
10150,2017-01-01,2017-03-31,44321,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-04-28
10151,2017-01-01,2017-03-31,44321,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-04-28
10152,2017-01-01,2017-03-31,44321,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-04-28
10153,2017-01-01,2017-03-31,44321,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-04-28
10154,2017-01-01,2017-03-31,44321,"zoning change",1025,2017-02-28,"filing fee","City of Chicago",35183,2017-04-28
10155,2017-01-01,2017-03-31,44321,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-04-28
10156,2017-01-01,2017-03-31,44321,"2 variances",1025,2017-01-23,"filing fee","City of Chicago",35185,2017-04-28
10157,2017-01-01,2017-03-31,44321,"special use",1025,2017-02-28,"filing fee","City of Chicago",35761,2017-04-28
10158,2017-01-01,2017-03-31,44321,variance,525,2017-02-27,"filing fee","City of Chicago",35762,2017-04-28
10159,2017-01-01,2017-03-31,44321,variance,525,2017-03-08,"filing fee","City of Chicago",35763,2017-04-28
10160,2017-01-01,2017-03-31,44321,variance,525,2017-02-27,"filing fee","City of Chicago",35764,2017-04-28
10161,2017-01-01,2017-03-31,44321,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-04-28
10162,2017-01-01,2017-03-31,44321,"zoning change",1025,2017-03-17,"filing fee","City of Chicago",36384,2017-04-28
10181,2017-01-01,2017-03-31,42581,"Meeting with Mayor's Office and Finance Office",275,2017-02-03,Hotel,"AC Hotel, 630 North Rush Street",36221,2017-05-01
10182,2017-01-01,2017-03-31,42581,"Meeting with Mayor's Office and Finance",870,2017-02-02,Flight,"Delta Airlines",36221,2017-05-01
10245,2017-01-01,2017-03-31,44385,variance,525,2017-01-06,"filing fee","City of Chicago",29384,2017-05-02
10246,2017-01-01,2017-03-31,44385,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-05-02
10247,2017-01-01,2017-03-31,44385,variance,525,2017-02-08,"filing fee","City of Chicago",32645,2017-05-02
10248,2017-01-01,2017-03-31,44385,variance,550,2017-03-09,f,"City of Chicago",32650,2017-05-02
10249,2017-01-01,2017-03-31,44385,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-05-02
10250,2017-01-01,2017-03-31,44385,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-05-02
10251,2017-01-01,2017-03-31,44385,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-05-02
10252,2017-01-01,2017-03-31,44385,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-05-02
10253,2017-01-01,2017-03-31,44385,"zoning change",1051,2017-01-31,"filing fee","City of Chicago",34203,2017-05-02
10254,2017-01-01,2017-03-31,44385,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-05-02
10255,2017-01-01,2017-03-31,44385,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-05-02
10256,2017-01-01,2017-03-31,44385,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-05-02
10257,2017-01-01,2017-03-31,44385,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-05-02
10258,2017-01-01,2017-03-31,44385,"zoning change",1025,2017-02-28,"filing fee","City of Chicago",35183,2017-05-02
10259,2017-01-01,2017-03-31,44385,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-05-02
10260,2017-01-01,2017-03-31,44385,"2 variances",1025,2017-01-23,"filing fee","City of Chicago",35185,2017-05-02
10261,2017-01-01,2017-03-31,44385,"special use",1025,2017-02-28,"filing fee","City of Chicago",35761,2017-05-02
10262,2017-01-01,2017-03-31,44385,variance,525,2017-02-27,"filing fee","City of Chicago",35762,2017-05-02
10263,2017-01-01,2017-03-31,44385,variance,525,2017-03-08,"filing fee","City of Chicago",35763,2017-05-02
10264,2017-01-01,2017-03-31,44385,variance,525,2017-02-27,"filing fee","City of Chicago",35764,2017-05-02
10265,2017-01-01,2017-03-31,44385,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-05-02
10266,2017-01-01,2017-03-31,44385,"zoning change",1025,2017-03-17,"filing fee","City of Chicago",36384,2017-05-02
10303,2017-01-01,2017-03-31,45602,variance,525,2017-02-08,"filing fee","City of Chicago",32645,2017-06-01
10304,2017-01-01,2017-03-31,45602,variance,550,2017-03-09,f,"City of Chicago",32650,2017-06-01
10305,2017-01-01,2017-03-31,45602,variance,525,2017-03-08,"filing fee","City of Chicago",35763,2017-06-01
10306,2017-01-01,2017-03-31,45602,variance,525,2017-01-06,"filing fee","City of Chicago",29384,2017-06-01
10307,2017-01-01,2017-03-31,45602,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-06-01
10308,2017-01-01,2017-03-31,45602,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-06-01
10309,2017-01-01,2017-03-31,45602,"zoning change",1051,2017-01-31,"filing fee","City of Chicago",34203,2017-06-01
10310,2017-01-01,2017-03-31,45602,"zoning change",1025,2017-03-17,"filing fee","City of Chicago",36384,2017-06-01
10311,2017-01-01,2017-03-31,45602,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-06-01
10312,2017-01-01,2017-03-31,45602,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-06-01
10313,2017-01-01,2017-03-31,45602,variance,525,2017-02-27,"filing fee","City of Chicago",35762,2017-06-01
10314,2017-01-01,2017-03-31,45602,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-06-01
10315,2017-01-01,2017-03-31,45602,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-06-01
10316,2017-01-01,2017-03-31,45602,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-06-01
10317,2017-01-01,2017-03-31,45602,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-06-01
10318,2017-01-01,2017-03-31,45602,variance,525,2017-02-27,"filing fee","City of Chicago",35764,2017-06-01
10319,2017-01-01,2017-03-31,45602,"special use",1025,2017-02-28,"filing fee","City of Chicago",35761,2017-06-01
10320,2017-01-01,2017-03-31,45602,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-06-01
10321,2017-01-01,2017-03-31,45602,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-06-01
10322,2017-01-01,2017-03-31,45602,"2 variances",1025,2017-01-23,"filing fee","City of Chicago",35185,2017-06-01
10323,2017-01-01,2017-03-31,45602,"zoning change",1025,2017-02-28,"filing fee","City of Chicago",35183,2017-06-01
10324,2017-01-01,2017-03-31,45602,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-06-01
10341,2017-01-01,2017-03-31,46821,variance,525,2017-02-27,"filing fee","City of Chicago",35764,2017-06-29
10342,2017-01-01,2017-03-31,46821,variance,550,2017-03-09,f,"City of Chicago",32650,2017-06-29
10343,2017-01-01,2017-03-31,46821,"special use",1025,2017-02-28,"filing fee","City of Chicago",35761,2017-06-29
10344,2017-01-01,2017-03-31,46821,variance,525,2017-02-08,"filing fee","City of Chicago",32645,2017-06-29
10345,2017-01-01,2017-03-31,46821,"zoning change",1051,2017-01-31,"filing fee","City of Chicago",34203,2017-06-29
10346,2017-01-01,2017-03-31,46821,variance,525,2017-02-27,"filing fee","City of Chicago",35762,2017-06-29
10347,2017-01-01,2017-03-31,46821,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-06-29
10348,2017-01-01,2017-03-31,46821,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-06-29
10349,2017-01-01,2017-03-31,46821,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-06-29
10350,2017-01-01,2017-03-31,46821,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-06-29
10351,2017-01-01,2017-03-31,46821,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-06-29
10352,2017-01-01,2017-03-31,46821,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-06-29
10353,2017-01-01,2017-03-31,46821,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-06-29
10354,2017-01-01,2017-03-31,46821,"special use",1025,2017-01-23,"filing fee","City of Chicago",32652,2017-06-29
10355,2017-01-01,2017-03-31,46821,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-06-29
10356,2017-01-01,2017-03-31,46821,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-06-29
10357,2017-01-01,2017-03-31,46821,"2 variances",1025,2017-01-23,"filing fee","City of Chicago",35185,2017-06-29
10358,2017-01-01,2017-03-31,46821,variance,525,2017-03-08,"filing fee","City of Chicago",35763,2017-06-29
10359,2017-01-01,2017-03-31,46821,"zoning change",1025,2017-02-28,"filing fee","City of Chicago",35183,2017-06-29
10360,2017-01-01,2017-03-31,46821,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-06-29
10361,2017-01-01,2017-03-31,46821,"zoning change",1025,2017-03-17,"filing fee","City of Chicago",36384,2017-06-29
10362,2017-01-01,2017-03-31,46821,variance,525,2017-01-06,"filing fee","City of Chicago",29384,2017-06-29
10381,2017-04-01,2017-06-30,38961,"Special use for 2844 W. 47th St.",300,2017-06-20,"Zoning Search","Property Insight, 1 N. LaSalle St., Suite 500, Chicago, IL 60602",16216,2017-06-30
10382,2017-04-01,2017-06-30,38961,"Special use for 2844 W. 47th St.",1025,2017-06-21,"Filing Fee","City of Chicago, Department of Revenue, 121 N. LaSalle St., Chicago, IL 60602",16216,2017-06-30
10401,2017-04-01,2017-06-30,38521,"Travels and Meals for self",530,2017-06-26,"RFI Smart City - presubmittal conference","Finanve (Colleen Stone, Emma Lofgren)",18001,2017-07-01
10421,2017-04-01,2017-06-30,46005,"Meeting to discuss network related project with the Mayor",250,2017-06-15,"Meeting to discuss network related project with the Mayor","Rahm Emanuel - City Hall",13860,2017-07-06
10443,2017-04-01,2017-06-30,39441,"Administration of Street Furniture Program",520,2017-04-12,"Travel to Chicago for Mtting","LondonHouse - Hotel, Bridges-Resturaunt and Delta -Air",13576,2017-07-08
10461,2017-04-01,2017-06-30,46161,advisor,1500,2017-04-03,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10462,2017-04-01,2017-06-30,46161,advisor,1500,2017-05-18,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10463,2017-04-01,2017-06-30,46161,advisor,1500,2017-06-07,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10464,2017-04-01,2017-06-30,46161,advisor,1500,2017-04-03,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36201,2017-07-10
10465,2017-04-01,2017-06-30,46161,advisor,1500,2017-05-18,advisor,"Thomas O'Donnell, 4303 W Wolcott. Chgo, IL 60613",36201,2017-07-10
